[INFO] 2024-04-16 09:21:09,603 autoreload: Watching for file changes with StatReloader
[DEBUG] 2024-04-16 09:21:10,205 autoreload: File /usr/local/lib/python3.11/importlib/resources/_common.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,205 autoreload: File /venv/lib/python3.11/site-packages/jazzmin/settings.py first seen with mtime 1713121067.8544772
[DEBUG] 2024-04-16 09:21:10,206 autoreload: File /venv/lib/python3.11/site-packages/corsheaders/defaults.py first seen with mtime 1713121067.9644778
[DEBUG] 2024-04-16 09:21:10,206 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/models.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-16 09:21:10,206 autoreload: File /venv/lib/python3.11/site-packages/requests/exceptions.py first seen with mtime 1713121065.2150316
[DEBUG] 2024-04-16 09:21:10,206 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/filters.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-16 09:21:10,207 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1713121065.7250528
[DEBUG] 2024-04-16 09:21:10,207 autoreload: File /venv/lib/python3.11/site-packages/chardet/utf8prober.py first seen with mtime 1713121064.4750009
[DEBUG] 2024-04-16 09:21:10,207 autoreload: File /venv/lib/python3.11/site-packages/h11/_headers.py first seen with mtime 1713121064.4249988
[DEBUG] 2024-04-16 09:21:10,208 autoreload: File /venv/lib/python3.11/site-packages/django/forms/models.py first seen with mtime 1713121066.185072
[DEBUG] 2024-04-16 09:21:10,208 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/contrib/knox_auth_token.py first seen with mtime 1713121068.1544785
[DEBUG] 2024-04-16 09:21:10,208 autoreload: File /venv/lib/python3.11/site-packages/psycopg2/_json.py first seen with mtime 1713121064.915019
[DEBUG] 2024-04-16 09:21:10,208 autoreload: File /venv/lib/python3.11/site-packages/rest_framework_simplejwt/__init__.py first seen with mtime 1713121068.1044784
[DEBUG] 2024-04-16 09:21:10,209 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,209 autoreload: File /usr/local/lib/python3.11/base64.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,209 autoreload: File /venv/lib/python3.11/site-packages/django/core/management/commands/__init__.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-16 09:21:10,210 autoreload: File /venv/lib/python3.11/site-packages/yaml/tokens.py first seen with mtime 1713121064.7950141
[DEBUG] 2024-04-16 09:21:10,210 autoreload: File /venv/lib/python3.11/site-packages/django/utils/__init__.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,210 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/fields/__init__.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-16 09:21:10,211 autoreload: File /usr/local/lib/python3.11/opcode.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,211 autoreload: File /venv/lib/python3.11/site-packages/django/core/files/storage/mixins.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,212 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/database.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,212 autoreload: File /venv/lib/python3.11/site-packages/rfc3986/uri.py first seen with mtime 1713121064.334995
[DEBUG] 2024-04-16 09:21:10,212 autoreload: File /venv/lib/python3.11/site-packages/googletrans/__init__.py first seen with mtime 1713121068.0544782
[DEBUG] 2024-04-16 09:21:10,214 autoreload: File /app/users/apps.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-16 09:21:10,214 autoreload: File /venv/lib/python3.11/site-packages/django/urls/conf.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,214 autoreload: File /venv/lib/python3.11/site-packages/hpack/huffman_constants.py first seen with mtime 1713121064.3849971
[DEBUG] 2024-04-16 09:21:10,215 autoreload: File /usr/local/lib/python3.11/asyncio/subprocess.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,215 autoreload: File /venv/lib/python3.11/site-packages/hpack/table.py first seen with mtime 1713121064.3849971
[DEBUG] 2024-04-16 09:21:10,215 autoreload: File /venv/lib/python3.11/site-packages/modeltranslation/translator.py first seen with mtime 1713121067.804477
[DEBUG] 2024-04-16 09:21:10,216 autoreload: File /usr/local/lib/python3.11/contextvars.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,216 autoreload: File /venv/lib/python3.11/site-packages/rfc3986/exceptions.py first seen with mtime 1713121064.334995
[DEBUG] 2024-04-16 09:21:10,216 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_sync/connection_pool.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,217 autoreload: File /venv/lib/python3.11/site-packages/httpx/_utils.py first seen with mtime 1713121067.574476
[DEBUG] 2024-04-16 09:21:10,217 autoreload: File /venv/lib/python3.11/site-packages/django/conf/global_settings.py first seen with mtime 1713121065.365038
[DEBUG] 2024-04-16 09:21:10,217 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1713121065.7150524
[DEBUG] 2024-04-16 09:21:10,217 autoreload: File /venv/lib/python3.11/site-packages/asgiref/__init__.py first seen with mtime 1713121065.1950307
[DEBUG] 2024-04-16 09:21:10,218 autoreload: File /usr/local/lib/python3.11/token.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,218 autoreload: File /venv/lib/python3.11/site-packages/chardet/euctwprober.py first seen with mtime 1713121064.4750009
[DEBUG] 2024-04-16 09:21:10,218 autoreload: File /venv/lib/python3.11/site-packages/hyperframe/__init__.py first seen with mtime 1713121064.3649962
[DEBUG] 2024-04-16 09:21:10,219 autoreload: File /usr/local/lib/python3.11/encodings/utf_8.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,219 autoreload: File /usr/local/lib/python3.11/uuid.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,219 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/__init__.py first seen with mtime 1713121065.9350617
[DEBUG] 2024-04-16 09:21:10,219 autoreload: File /venv/lib/python3.11/site-packages/django/db/backends/postgresql/introspection.py first seen with mtime 1713121066.1550708
[DEBUG] 2024-04-16 09:21:10,220 autoreload: File /usr/local/lib/python3.11/importlib/resources/__init__.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,220 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/fields/citext.py first seen with mtime 1713121065.9450622
[DEBUG] 2024-04-16 09:21:10,220 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_sync/base.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,220 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/templates.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,221 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_exceptions.py first seen with mtime 1713121065.2850347
[DEBUG] 2024-04-16 09:21:10,221 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/viewsets.py first seen with mtime 1713121067.6344764
[DEBUG] 2024-04-16 09:21:10,221 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_sync/http11.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,221 autoreload: File /venv/lib/python3.11/site-packages/psycopg2/_psycopg.cpython-311-x86_64-linux-musl.so first seen with mtime 1713121064.915019
[DEBUG] 2024-04-16 09:21:10,222 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_sync/__init__.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,222 autoreload: File /usr/local/lib/python3.11/signal.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,222 autoreload: File /venv/lib/python3.11/site-packages/django/utils/choices.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,223 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/admin.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-16 09:21:10,223 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/contrib/__init__.py first seen with mtime 1713121068.1544785
[DEBUG] 2024-04-16 09:21:10,224 autoreload: File /app/users/__init__.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-16 09:21:10,225 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/test.py first seen with mtime 1713121067.6244764
[DEBUG] 2024-04-16 09:21:10,225 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/utils.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-16 09:21:10,225 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/utils/timezone.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-16 09:21:10,226 autoreload: File /venv/lib/python3.11/site-packages/django/test/signals.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,226 autoreload: File /venv/lib/python3.11/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,226 autoreload: File /venv/lib/python3.11/site-packages/googletrans/urls.py first seen with mtime 1713121068.0544782
[DEBUG] 2024-04-16 09:21:10,226 autoreload: File /venv/lib/python3.11/site-packages/googletrans/client.py first seen with mtime 1713121068.0544782
[DEBUG] 2024-04-16 09:21:10,227 autoreload: File /venv/lib/python3.11/site-packages/urllib3/fields.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,227 autoreload: File /venv/lib/python3.11/site-packages/sqlparse/engine/__init__.py first seen with mtime 1713121064.6850095
[DEBUG] 2024-04-16 09:21:10,227 autoreload: File /usr/local/lib/python3.11/email/utils.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,228 autoreload: File /venv/lib/python3.11/site-packages/django/core/handlers/asgi.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-16 09:21:10,229 autoreload: File /venv/lib/python3.11/site-packages/requests/api.py first seen with mtime 1713121065.2150316
[DEBUG] 2024-04-16 09:21:10,230 autoreload: File /venv/lib/python3.11/site-packages/urllib3/util/timeout.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,230 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/fields/array.py first seen with mtime 1713121065.9450622
[DEBUG] 2024-04-16 09:21:10,230 autoreload: File /venv/lib/python3.11/site-packages/django/utils/http.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-16 09:21:10,230 autoreload: File /usr/local/lib/python3.11/datetime.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,231 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_sync/connection.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,231 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/messages/middleware.py first seen with mtime 1713121065.9350617
[DEBUG] 2024-04-16 09:21:10,231 autoreload: File /usr/local/lib/python3.11/ipaddress.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,231 autoreload: File /venv/lib/python3.11/site-packages/django/http/response.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-16 09:21:10,232 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/sessions/apps.py first seen with mtime 1713121066.0250654
[DEBUG] 2024-04-16 09:21:10,232 autoreload: File /usr/local/lib/python3.11/asyncio/tasks.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,233 autoreload: File /venv/lib/python3.11/site-packages/django/views/csrf.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-16 09:21:10,233 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/search.py first seen with mtime 1713121065.9350617
[DEBUG] 2024-04-16 09:21:10,234 autoreload: File /venv/lib/python3.11/site-packages/django/middleware/cache.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-16 09:21:10,235 autoreload: File /venv/lib/python3.11/site-packages/django/http/__init__.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-16 09:21:10,235 autoreload: File /usr/local/lib/python3.11/importlib/metadata/_functools.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,235 autoreload: File /venv/lib/python3.11/site-packages/yaml/serializer.py first seen with mtime 1713121064.7950141
[DEBUG] 2024-04-16 09:21:10,236 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/decorators.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-16 09:21:10,237 autoreload: File /app/core/apps.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-16 09:21:10,238 autoreload: File /venv/lib/python3.11/site-packages/psycopg2/extensions.py first seen with mtime 1713121064.9050188
[DEBUG] 2024-04-16 09:21:10,238 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_async/http2.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,238 autoreload: File /usr/local/lib/python3.11/concurrent/futures/__init__.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,238 autoreload: File /usr/local/lib/python3.11/concurrent/__init__.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,239 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1713121065.7150524
[DEBUG] 2024-04-16 09:21:10,239 autoreload: File /venv/lib/python3.11/site-packages/urllib3/_version.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,239 autoreload: File /venv/lib/python3.11/site-packages/hpack/huffman_table.py first seen with mtime 1713121064.3849971
[DEBUG] 2024-04-16 09:21:10,239 autoreload: File /venv/lib/python3.11/site-packages/django/template/engine.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,239 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/views.py first seen with mtime 1713121068.1544785
[DEBUG] 2024-04-16 09:21:10,240 autoreload: File /venv/lib/python3.11/site-packages/django/views/static.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-16 09:21:10,240 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_backends/sync.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-16 09:21:10,240 autoreload: File /venv/lib/python3.11/site-packages/rest_framework_simplejwt/token_blacklist/models.py first seen with mtime 1713121068.1144783
[DEBUG] 2024-04-16 09:21:10,240 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1713121066.1250696
[DEBUG] 2024-04-16 09:21:10,241 autoreload: File /venv/lib/python3.11/site-packages/rfc3986/api.py first seen with mtime 1713121064.334995
[DEBUG] 2024-04-16 09:21:10,241 autoreload: File /venv/lib/python3.11/site-packages/hpack/exceptions.py first seen with mtime 1713121064.3849971
[DEBUG] 2024-04-16 09:21:10,241 autoreload: File /usr/local/lib/python3.11/selectors.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,242 autoreload: File /venv/lib/python3.11/site-packages/django/db/migrations/recorder.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-16 09:21:10,242 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1713121065.5950475
[DEBUG] 2024-04-16 09:21:10,244 autoreload: File /venv/lib/python3.11/site-packages/django/core/handlers/wsgi.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-16 09:21:10,256 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1713121065.605048
[DEBUG] 2024-04-16 09:21:10,257 autoreload: File /usr/local/lib/python3.11/pkgutil.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,257 autoreload: File /venv/lib/python3.11/site-packages/chardet/mbcsgroupprober.py first seen with mtime 1713121064.4750009
[DEBUG] 2024-04-16 09:21:10,257 autoreload: File /venv/lib/python3.11/site-packages/django/http/request.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-16 09:21:10,257 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1713121066.1250696
[DEBUG] 2024-04-16 09:21:10,258 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1713121065.5950475
[DEBUG] 2024-04-16 09:21:10,258 autoreload: File /usr/local/lib/python3.11/xml/dom/NodeFilter.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,258 autoreload: File /venv/lib/python3.11/site-packages/django/core/signals.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,259 autoreload: File /venv/lib/python3.11/site-packages/urllib3/exceptions.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,259 autoreload: File /usr/local/lib/python3.11/re/_compiler.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,259 autoreload: File /usr/local/lib/python3.11/pickle.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,259 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1713121066.0250654
[DEBUG] 2024-04-16 09:21:10,260 autoreload: File /venv/lib/python3.11/site-packages/uritemplate/__init__.py first seen with mtime 1713121064.6650088
[DEBUG] 2024-04-16 09:21:10,260 autoreload: File /usr/local/lib/python3.11/wsgiref/util.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,260 autoreload: File /usr/local/lib/python3.11/urllib/response.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,262 autoreload: File /usr/local/lib/python3.11/asyncio/streams.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,263 autoreload: File /usr/local/lib/python3.11/importlib/metadata/_meta.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,263 autoreload: File /venv/lib/python3.11/site-packages/django/core/management/__init__.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-16 09:21:10,263 autoreload: File /venv/lib/python3.11/site-packages/django/urls/base.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,264 autoreload: File /usr/local/lib/python3.11/socket.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,264 autoreload: File /venv/lib/python3.11/site-packages/django/test/__init__.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,264 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/forms.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-16 09:21:10,265 autoreload: File /usr/local/lib/python3.11/random.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,265 autoreload: File /venv/lib/python3.11/site-packages/django/db/backends/postgresql/schema.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-16 09:21:10,265 autoreload: File /venv/lib/python3.11/site-packages/django/urls/__init__.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,265 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/utils.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-16 09:21:10,266 autoreload: File /usr/local/lib/python3.11/importlib/_abc.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,266 autoreload: File /venv/lib/python3.11/site-packages/django/forms/forms.py first seen with mtime 1713121066.185072
[DEBUG] 2024-04-16 09:21:10,266 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/deletion.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-16 09:21:10,266 autoreload: File /venv/lib/python3.11/site-packages/urllib3/poolmanager.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,267 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/utils/serializer_helpers.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-16 09:21:10,267 autoreload: File /venv/lib/python3.11/site-packages/chardet/compat.py first seen with mtime 1713121064.4650004
[DEBUG] 2024-04-16 09:21:10,268 autoreload: File /app/users/view_mixins.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-16 09:21:10,269 autoreload: File /usr/local/lib/python3.11/struct.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,269 autoreload: File /usr/local/lib/python3.11/bz2.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,269 autoreload: File /usr/local/lib/python3.11/importlib/resources/_adapters.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,269 autoreload: File /usr/local/lib/python3.11/json/encoder.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,270 autoreload: File /usr/local/lib/python3.11/xml/dom/xmlbuilder.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,270 autoreload: File /venv/lib/python3.11/site-packages/charset_normalizer/version.py first seen with mtime 1713121065.105027
[DEBUG] 2024-04-16 09:21:10,270 autoreload: File /venv/lib/python3.11/site-packages/urllib3/_base_connection.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,270 autoreload: File /venv/lib/python3.11/site-packages/charset_normalizer/models.py first seen with mtime 1713121065.105027
[DEBUG] 2024-04-16 09:21:10,271 autoreload: File /venv/lib/python3.11/site-packages/h2/connection.py first seen with mtime 1713121065.0650253
[DEBUG] 2024-04-16 09:21:10,271 autoreload: File /venv/lib/python3.11/site-packages/rest_framework_simplejwt/token_blacklist/admin.py first seen with mtime 1713121068.1144783
[DEBUG] 2024-04-16 09:21:10,271 autoreload: File /venv/lib/python3.11/site-packages/django/utils/encoding.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-16 09:21:10,273 autoreload: File /app/workflow/views.py first seen with mtime 1708611998.6398075
[DEBUG] 2024-04-16 09:21:10,273 autoreload: File /venv/lib/python3.11/site-packages/sqlparse/cli.py first seen with mtime 1713121064.6850095
[DEBUG] 2024-04-16 09:21:10,273 autoreload: File /usr/local/lib/python3.11/urllib/request.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,274 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/utils/representation.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-16 09:21:10,274 autoreload: File /usr/local/lib/python3.11/asyncio/timeouts.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,274 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/query.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-16 09:21:10,274 autoreload: File /usr/local/lib/python3.11/lib-dynload/_ssl.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191312.0
[DEBUG] 2024-04-16 09:21:10,275 autoreload: File /venv/lib/python3.11/site-packages/urllib3/util/util.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,275 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/sites/__init__.py first seen with mtime 1713121066.0750675
[DEBUG] 2024-04-16 09:21:10,275 autoreload: File /venv/lib/python3.11/site-packages/requests/auth.py first seen with mtime 1713121065.2150316
[DEBUG] 2024-04-16 09:21:10,275 autoreload: File /usr/local/lib/python3.11/_compat_pickle.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,276 autoreload: File /venv/lib/python3.11/site-packages/chardet/codingstatemachine.py first seen with mtime 1713121064.4650004
[DEBUG] 2024-04-16 09:21:10,276 autoreload: File /venv/lib/python3.11/site-packages/django/db/migrations/operations/base.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-16 09:21:10,277 autoreload: File /venv/lib/python3.11/site-packages/django/middleware/__init__.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-16 09:21:10,277 autoreload: File /venv/lib/python3.11/site-packages/h11/_abnf.py first seen with mtime 1713121064.4249988
[DEBUG] 2024-04-16 09:21:10,278 autoreload: File /venv/lib/python3.11/site-packages/django/db/backends/base/__init__.py first seen with mtime 1713121066.1550708
[DEBUG] 2024-04-16 09:21:10,280 autoreload: File /venv/lib/python3.11/site-packages/django/test/testcases.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,280 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1713121065.7150524
[DEBUG] 2024-04-16 09:21:10,281 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1713121065.7150524
[DEBUG] 2024-04-16 09:21:10,282 autoreload: File /app/core/urls.py first seen with mtime 1706809444.3783758
[DEBUG] 2024-04-16 09:21:10,282 autoreload: File /venv/lib/python3.11/site-packages/chardet/jpcntx.py first seen with mtime 1713121064.4750009
[DEBUG] 2024-04-16 09:21:10,283 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/messages/utils.py first seen with mtime 1713121065.9350617
[DEBUG] 2024-04-16 09:21:10,283 autoreload: File /venv/lib/python3.11/site-packages/urllib3/util/wait.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-16 09:21:10,283 autoreload: File /venv/lib/python3.11/site-packages/django/http/multipartparser.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-16 09:21:10,283 autoreload: File /venv/lib/python3.11/site-packages/django/test/client.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-16 09:21:10,284 autoreload: File /venv/lib/python3.11/site-packages/sqlparse/utils.py first seen with mtime 1713121064.6850095
[DEBUG] 2024-04-16 09:21:10,284 autoreload: File /venv/lib/python3.11/site-packages/django/views/i18n.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-16 09:21:10,285 autoreload: File /app/workflow/translation.py first seen with mtime 1713120874.7110305
[DEBUG] 2024-04-16 09:21:10,286 autoreload: File /venv/lib/python3.11/site-packages/h2/config.py first seen with mtime 1713121065.0650253
[DEBUG] 2024-04-16 09:21:10,286 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/apps.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-16 09:21:10,286 autoreload: File /usr/local/lib/python3.11/types.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,287 autoreload: File /venv/lib/python3.11/site-packages/django/core/__init__.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,287 autoreload: File /usr/local/lib/python3.11/dataclasses.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,287 autoreload: File /venv/lib/python3.11/site-packages/django/conf/urls/static.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-16 09:21:10,287 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1713121065.7650545
[DEBUG] 2024-04-16 09:21:10,288 autoreload: File /usr/local/lib/python3.11/hmac.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,288 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/urls.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-16 09:21:10,288 autoreload: File /usr/local/lib/python3.11/lib-dynload/_opcode.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191299.0
[DEBUG] 2024-04-16 09:21:10,289 autoreload: File /venv/lib/python3.11/site-packages/django/utils/itercompat.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-16 09:21:10,289 autoreload: File /venv/lib/python3.11/site-packages/django/db/backends/postgresql/psycopg_any.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-16 09:21:10,289 autoreload: File /usr/local/lib/python3.11/importlib/metadata/_itertools.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-16 09:21:10,291 autoreload: File /app/core/utilities/env.py first seen with mtime 1678807449.0
