[INFO] 2024-04-15 10:21:28,291 autoreload: Watching for file changes with StatReloader
[DEBUG] 2024-04-15 10:21:28,833 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1713121065.5950475
[DEBUG] 2024-04-15 10:21:28,833 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1713121066.1250696
[DEBUG] 2024-04-15 10:21:28,833 autoreload: File /usr/local/lib/python3.11/re/_constants.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,834 autoreload: File /venv/lib/python3.11/site-packages/django/forms/formsets.py first seen with mtime 1713121066.185072
[DEBUG] 2024-04-15 10:21:28,834 autoreload: File /usr/local/lib/python3.11/email/mime/multipart.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,834 autoreload: File /usr/local/lib/python3.11/lib-dynload/_datetime.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191303.0
[DEBUG] 2024-04-15 10:21:28,834 autoreload: File /usr/local/lib/python3.11/warnings.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,835 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/messages/apps.py first seen with mtime 1713121065.9350617
[DEBUG] 2024-04-15 10:21:28,835 autoreload: File /usr/local/lib/python3.11/email/headerregistry.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,835 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/messages/utils.py first seen with mtime 1713121065.9350617
[DEBUG] 2024-04-15 10:21:28,835 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/utils/mediatypes.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-15 10:21:28,836 autoreload: File /venv/lib/python3.11/site-packages/httpx/_models.py first seen with mtime 1713121067.574476
[DEBUG] 2024-04-15 10:21:28,836 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/backends.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-15 10:21:28,836 autoreload: File /venv/lib/python3.11/site-packages/urllib3/connection.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-15 10:21:28,837 autoreload: File /venv/lib/python3.11/site-packages/django/utils/choices.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,838 autoreload: File /venv/lib/python3.11/site-packages/urllib3/_version.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-15 10:21:28,839 autoreload: File /venv/lib/python3.11/site-packages/rest_framework_simplejwt/__init__.py first seen with mtime 1713121068.1044784
[DEBUG] 2024-04-15 10:21:28,839 autoreload: File /venv/lib/python3.11/site-packages/django/test/utils.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,839 autoreload: File /usr/local/lib/python3.11/email/policy.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,840 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1713121066.1250696
[DEBUG] 2024-04-15 10:21:28,840 autoreload: File /venv/lib/python3.11/site-packages/yaml/__init__.py first seen with mtime 1713121064.7750132
[DEBUG] 2024-04-15 10:21:28,840 autoreload: File /venv/lib/python3.11/site-packages/chardet/euctwprober.py first seen with mtime 1713121064.4750009
[DEBUG] 2024-04-15 10:21:28,841 autoreload: File /venv/lib/python3.11/site-packages/h2/utilities.py first seen with mtime 1713121065.0650253
[DEBUG] 2024-04-15 10:21:28,841 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1713121066.1250696
[DEBUG] 2024-04-15 10:21:28,841 autoreload: File /venv/lib/python3.11/site-packages/django/core/management/base.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-15 10:21:28,841 autoreload: File /venv/lib/python3.11/site-packages/urllib3/poolmanager.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-15 10:21:28,842 autoreload: File /venv/lib/python3.11/site-packages/chardet/codingstatemachine.py first seen with mtime 1713121064.4650004
[DEBUG] 2024-04-15 10:21:28,842 autoreload: File /venv/lib/python3.11/site-packages/django/template/loaders/base.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,842 autoreload: File /usr/local/lib/python3.11/stringprep.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,842 autoreload: File /venv/lib/python3.11/site-packages/asgiref/local.py first seen with mtime 1713121065.1950307
[DEBUG] 2024-04-15 10:21:28,842 autoreload: File /venv/lib/python3.11/site-packages/django/db/backends/ddl_references.py first seen with mtime 1713121066.1550708
[DEBUG] 2024-04-15 10:21:28,843 autoreload: File /venv/lib/python3.11/site-packages/django/http/multipartparser.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-15 10:21:28,843 autoreload: File /venv/lib/python3.11/site-packages/django/db/migrations/recorder.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-15 10:21:28,843 autoreload: File /venv/lib/python3.11/site-packages/urllib3/util/connection.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-15 10:21:28,843 autoreload: File /venv/lib/python3.11/site-packages/django/urls/resolvers.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,844 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1713121066.0250654
[DEBUG] 2024-04-15 10:21:28,844 autoreload: File /venv/lib/python3.11/site-packages/yaml/_yaml.cpython-311-x86_64-linux-musl.so first seen with mtime 1713121064.7950141
[DEBUG] 2024-04-15 10:21:28,844 autoreload: File /venv/lib/python3.11/site-packages/django/utils/ipv6.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,844 autoreload: File /usr/local/lib/python3.11/logging/handlers.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,844 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1713121065.5950475
[DEBUG] 2024-04-15 10:21:28,845 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/forms/ranges.py first seen with mtime 1713121065.9450622
[DEBUG] 2024-04-15 10:21:28,845 autoreload: File /venv/lib/python3.11/site-packages/idna/idnadata.py first seen with mtime 1713121064.955021
[DEBUG] 2024-04-15 10:21:28,845 autoreload: File /usr/local/lib/python3.11/re/__init__.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,845 autoreload: File /usr/local/lib/python3.11/lib-dynload/binascii.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191312.0
[DEBUG] 2024-04-15 10:21:28,846 autoreload: File /venv/lib/python3.11/site-packages/django/urls/__init__.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,846 autoreload: File /venv/lib/python3.11/site-packages/django/db/migrations/operations/special.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-15 10:21:28,846 autoreload: File /venv/lib/python3.11/site-packages/corsheaders/middleware.py first seen with mtime 1713121067.9644778
[DEBUG] 2024-04-15 10:21:28,846 autoreload: File /venv/lib/python3.11/site-packages/django/views/decorators/__init__.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,847 autoreload: File /usr/local/lib/python3.11/unittest/suite.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,847 autoreload: File /venv/lib/python3.11/site-packages/django/core/cache/utils.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,847 autoreload: File /venv/lib/python3.11/site-packages/urllib3/connectionpool.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-15 10:21:28,848 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/__init__.py first seen with mtime 1713121067.6244764
[DEBUG] 2024-04-15 10:21:28,848 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/schemas/generators.py first seen with mtime 1713121067.6544764
[DEBUG] 2024-04-15 10:21:28,848 autoreload: File /usr/local/lib/python3.11/socket.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,848 autoreload: File /usr/local/lib/python3.11/lib-dynload/_posixsubprocess.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191304.0
[DEBUG] 2024-04-15 10:21:28,849 autoreload: File /usr/local/lib/python3.11/lib-dynload/_struct.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191302.0
[DEBUG] 2024-04-15 10:21:28,849 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/functions/text.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,849 autoreload: File /usr/local/lib/python3.11/dis.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,849 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/contrib/rest_framework_simplejwt.py first seen with mtime 1713121068.1544785
[DEBUG] 2024-04-15 10:21:28,850 autoreload: File /venv/lib/python3.11/site-packages/corsheaders/conf.py first seen with mtime 1713121067.9644778
[DEBUG] 2024-04-15 10:21:28,850 autoreload: File /usr/local/lib/python3.11/wsgiref/headers.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,850 autoreload: File /usr/local/lib/python3.11/wsgiref/util.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,851 autoreload: File /usr/local/lib/python3.11/asyncio/runners.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,851 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/aggregates.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-15 10:21:28,851 autoreload: File /venv/lib/python3.11/site-packages/django/utils/module_loading.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,853 autoreload: File /app/core/apps.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-15 10:21:28,853 autoreload: File /usr/local/lib/python3.11/email/iterators.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,854 autoreload: File /venv/lib/python3.11/site-packages/modeltranslation/settings.py first seen with mtime 1713121067.804477
[DEBUG] 2024-04-15 10:21:28,855 autoreload: File /usr/local/lib/python3.11/wsgiref/handlers.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,856 autoreload: File /usr/local/lib/python3.11/_compression.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,856 autoreload: File /usr/local/lib/python3.11/_markupbase.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,856 autoreload: File /usr/local/lib/python3.11/asyncio/futures.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,857 autoreload: File /venv/lib/python3.11/site-packages/rest_framework_simplejwt/token_blacklist/admin.py first seen with mtime 1713121068.1144783
[DEBUG] 2024-04-15 10:21:28,857 autoreload: File /venv/lib/python3.11/site-packages/sniffio/_impl.py first seen with mtime 1713121064.725011
[DEBUG] 2024-04-15 10:21:28,857 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_async/connection.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-15 10:21:28,858 autoreload: File /venv/lib/python3.11/site-packages/modeltranslation/fields.py first seen with mtime 1713121067.804477
[DEBUG] 2024-04-15 10:21:28,858 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/utils.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,858 autoreload: File /usr/local/lib/python3.11/tempfile.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,858 autoreload: File /venv/lib/python3.11/site-packages/sqlparse/formatter.py first seen with mtime 1713121064.6850095
[DEBUG] 2024-04-15 10:21:28,859 autoreload: File /usr/local/lib/python3.11/lib-dynload/_opcode.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191299.0
[DEBUG] 2024-04-15 10:21:28,859 autoreload: File /venv/lib/python3.11/site-packages/uritemplate/template.py first seen with mtime 1713121064.6650088
[DEBUG] 2024-04-15 10:21:28,859 autoreload: File /usr/local/lib/python3.11/lib-dynload/_csv.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191305.0
[DEBUG] 2024-04-15 10:21:28,860 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/fields/mixins.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,860 autoreload: File /usr/local/lib/python3.11/gettext.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,860 autoreload: File /venv/lib/python3.11/site-packages/django/utils/hashable.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,861 autoreload: File /venv/lib/python3.11/site-packages/h11/_receivebuffer.py first seen with mtime 1713121064.4249988
[DEBUG] 2024-04-15 10:21:28,861 autoreload: File /venv/lib/python3.11/site-packages/googletrans/urls.py first seen with mtime 1713121068.0544782
[DEBUG] 2024-04-15 10:21:28,861 autoreload: File /venv/lib/python3.11/site-packages/modeltranslation/thread_context.py first seen with mtime 1713121067.804477
[DEBUG] 2024-04-15 10:21:28,862 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/utils/field_mapping.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-15 10:21:28,862 autoreload: File /venv/lib/python3.11/site-packages/chardet/langgreekmodel.py first seen with mtime 1713121064.4750009
[DEBUG] 2024-04-15 10:21:28,862 autoreload: File /usr/local/lib/python3.11/asyncio/timeouts.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,862 autoreload: File /usr/local/lib/python3.11/lib-dynload/_json.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191301.0
[DEBUG] 2024-04-15 10:21:28,863 autoreload: File /venv/lib/python3.11/site-packages/django/db/migrations/operations/models.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-15 10:21:28,863 autoreload: File /venv/lib/python3.11/site-packages/django/core/serializers/__init__.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-15 10:21:28,863 autoreload: File /venv/lib/python3.11/site-packages/googletrans/constants.py first seen with mtime 1713121068.0544782
[DEBUG] 2024-04-15 10:21:28,863 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_sync/base.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-15 10:21:28,864 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/forms/array.py first seen with mtime 1713121065.9450622
[DEBUG] 2024-04-15 10:21:28,864 autoreload: File /venv/lib/python3.11/site-packages/django/utils/termcolors.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,864 autoreload: File /usr/local/lib/python3.11/importlib/resources/_adapters.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,864 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/caches.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,865 autoreload: File /venv/lib/python3.11/site-packages/rfc3986/normalizers.py first seen with mtime 1713121064.334995
[DEBUG] 2024-04-15 10:21:28,865 autoreload: File /usr/local/lib/python3.11/asyncio/exceptions.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,865 autoreload: File /venv/lib/python3.11/site-packages/django/views/generic/dates.py first seen with mtime 1713121066.2250738
[DEBUG] 2024-04-15 10:21:28,866 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1713121065.605048
[DEBUG] 2024-04-15 10:21:28,866 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/messages.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,866 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/contrib/rest_polymorphic.py first seen with mtime 1713121068.1544785
[DEBUG] 2024-04-15 10:21:28,866 autoreload: File /usr/local/lib/python3.11/calendar.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,867 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/postgres/fields/array.py first seen with mtime 1713121065.9450622
[DEBUG] 2024-04-15 10:21:28,867 autoreload: File /venv/lib/python3.11/site-packages/django/core/files/storage/__init__.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,867 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/utils/json.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-15 10:21:28,868 autoreload: File /usr/local/lib/python3.11/urllib/request.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,868 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/apps.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-15 10:21:28,868 autoreload: File /venv/lib/python3.11/site-packages/django/template/backends/django.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,868 autoreload: File /venv/lib/python3.11/site-packages/rest_framework_simplejwt/token_blacklist/__init__.py first seen with mtime 1713121068.1144783
[DEBUG] 2024-04-15 10:21:28,869 autoreload: File /venv/lib/python3.11/site-packages/yaml/nodes.py first seen with mtime 1713121064.7950141
[DEBUG] 2024-04-15 10:21:28,869 autoreload: File /venv/lib/python3.11/site-packages/httpcore/_async/http_proxy.py first seen with mtime 1713121065.295035
[DEBUG] 2024-04-15 10:21:28,869 autoreload: File /usr/local/lib/python3.11/struct.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,872 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/negotiation.py first seen with mtime 1713121067.6244764
[DEBUG] 2024-04-15 10:21:28,873 autoreload: File /usr/local/lib/python3.11/lib-dynload/_pickle.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191305.0
[DEBUG] 2024-04-15 10:21:28,873 autoreload: File /venv/lib/python3.11/site-packages/django/test/__init__.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,874 autoreload: File /usr/local/lib/python3.11/tokenize.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,874 autoreload: File /venv/lib/python3.11/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,874 autoreload: File /venv/lib/python3.11/site-packages/django/utils/itercompat.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,874 autoreload: File /usr/local/lib/python3.11/importlib/metadata/_itertools.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,875 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/models.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-15 10:21:28,875 autoreload: File /venv/lib/python3.11/site-packages/sniffio/_version.py first seen with mtime 1713121064.725011
[DEBUG] 2024-04-15 10:21:28,875 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/sites/requests.py first seen with mtime 1713121066.0750675
[DEBUG] 2024-04-15 10:21:28,875 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/functions/datetime.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,876 autoreload: File /venv/lib/python3.11/site-packages/django/db/backends/base/client.py first seen with mtime 1713121066.1550708
[DEBUG] 2024-04-15 10:21:28,876 autoreload: File /usr/local/lib/python3.11/lib-dynload/pyexpat.cpython-311-x86_64-linux-musl.so first seen with mtime 1712191313.0
[DEBUG] 2024-04-15 10:21:28,876 autoreload: File /venv/lib/python3.11/site-packages/django/test/testcases.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,876 autoreload: File /usr/local/lib/python3.11/xml/dom/NodeFilter.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,877 autoreload: File /usr/local/lib/python3.11/numbers.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,877 autoreload: File /venv/lib/python3.11/site-packages/django/utils/text.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,877 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/sql/constants.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,877 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/contrib/rest_framework.py first seen with mtime 1713121068.1544785
[DEBUG] 2024-04-15 10:21:28,878 autoreload: File /usr/local/lib/python3.11/unittest/result.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,878 autoreload: File /usr/local/lib/python3.11/platform.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,878 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/files.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,878 autoreload: File /usr/local/lib/python3.11/copy.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,879 autoreload: File /venv/lib/python3.11/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,879 autoreload: File /venv/lib/python3.11/site-packages/django/forms/forms.py first seen with mtime 1713121066.185072
[DEBUG] 2024-04-15 10:21:28,879 autoreload: File /venv/lib/python3.11/site-packages/chardet/chardistribution.py first seen with mtime 1713121064.4650004
[DEBUG] 2024-04-15 10:21:28,879 autoreload: File /usr/local/lib/python3.11/email/mime/nonmultipart.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,880 autoreload: File /venv/lib/python3.11/site-packages/rfc3986/abnf_regexp.py first seen with mtime 1713121064.334995
[DEBUG] 2024-04-15 10:21:28,880 autoreload: File /venv/lib/python3.11/site-packages/django/core/cache/__init__.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,880 autoreload: File /venv/lib/python3.11/site-packages/drf_spectacular/extensions.py first seen with mtime 1713121068.1444786
[DEBUG] 2024-04-15 10:21:28,881 autoreload: File /venv/lib/python3.11/site-packages/sqlparse/sql.py first seen with mtime 1713121064.6850095
[DEBUG] 2024-04-15 10:21:28,881 autoreload: File /venv/lib/python3.11/site-packages/django/utils/regex_helper.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,881 autoreload: File /venv/lib/python3.11/site-packages/jazzmin/utils.py first seen with mtime 1713121067.9344776
[DEBUG] 2024-04-15 10:21:28,881 autoreload: File /venv/lib/python3.11/site-packages/h11/_readers.py first seen with mtime 1713121064.4249988
[DEBUG] 2024-04-15 10:21:28,882 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/query_utils.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,882 autoreload: File /venv/lib/python3.11/site-packages/django/conf/urls/static.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-15 10:21:28,882 autoreload: File /venv/lib/python3.11/site-packages/requests/sessions.py first seen with mtime 1713121065.2150316
[DEBUG] 2024-04-15 10:21:28,882 autoreload: File /usr/local/lib/python3.11/email/mime/__init__.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,883 autoreload: File /usr/local/lib/python3.11/glob.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,883 autoreload: File /venv/lib/python3.11/site-packages/h2/windows.py first seen with mtime 1713121065.0650253
[DEBUG] 2024-04-15 10:21:28,883 autoreload: File /venv/lib/python3.11/site-packages/django/core/management/commands/runserver.py first seen with mtime 1713121066.1450703
[DEBUG] 2024-04-15 10:21:28,883 autoreload: File /venv/lib/python3.11/site-packages/django/core/files/move.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,884 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/auth/hashers.py first seen with mtime 1713121065.65505
[DEBUG] 2024-04-15 10:21:28,884 autoreload: File /venv/lib/python3.11/site-packages/django/core/signing.py first seen with mtime 1713121066.13507
[DEBUG] 2024-04-15 10:21:28,885 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/schemas/inspectors.py first seen with mtime 1713121067.6544764
[DEBUG] 2024-04-15 10:21:28,885 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/widgets.py first seen with mtime 1713121065.465042
[DEBUG] 2024-04-15 10:21:28,886 autoreload: File /app/users/managers.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-15 10:21:28,886 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1713121065.605048
[DEBUG] 2024-04-15 10:21:28,887 autoreload: File /venv/lib/python3.11/site-packages/psycopg2/_ipaddress.py first seen with mtime 1713121064.915019
[DEBUG] 2024-04-15 10:21:28,887 autoreload: File /usr/local/lib/python3.11/email/generator.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,888 autoreload: File /venv/lib/python3.11/site-packages/chardet/cp949prober.py first seen with mtime 1713121064.4650004
[DEBUG] 2024-04-15 10:21:28,889 autoreload: File /venv/lib/python3.11/site-packages/django/templatetags/__init__.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,889 autoreload: File /venv/lib/python3.11/site-packages/django/views/csrf.py first seen with mtime 1713121066.2150733
[DEBUG] 2024-04-15 10:21:28,889 autoreload: File /venv/lib/python3.11/site-packages/django/urls/base.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,890 autoreload: File /venv/lib/python3.11/site-packages/urllib3/util/__init__.py first seen with mtime 1713121064.5950058
[DEBUG] 2024-04-15 10:21:28,890 autoreload: File /usr/local/lib/python3.11/email/parser.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,890 autoreload: File /venv/lib/python3.11/site-packages/django/template/loaders/cached.py first seen with mtime 1713121066.2050729
[DEBUG] 2024-04-15 10:21:28,892 autoreload: File /app/app/urls.py first seen with mtime 1708611164.8119555
[DEBUG] 2024-04-15 10:21:28,892 autoreload: File /venv/lib/python3.11/site-packages/rest_framework/templatetags/rest_framework.py first seen with mtime 1713121067.6844766
[DEBUG] 2024-04-15 10:21:28,893 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/__init__.py first seen with mtime 1713121066.1650712
[DEBUG] 2024-04-15 10:21:28,893 autoreload: File /usr/local/lib/python3.11/email/_parseaddr.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,894 autoreload: File /app/manage.py first seen with mtime 1678807449.0
[DEBUG] 2024-04-15 10:21:28,894 autoreload: File /usr/local/lib/python3.11/_compat_pickle.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,895 autoreload: File /venv/lib/python3.11/site-packages/django/db/models/fields/__init__.py first seen with mtime 1713121066.1750717
[DEBUG] 2024-04-15 10:21:28,895 autoreload: File /venv/lib/python3.11/site-packages/django/template/autoreload.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-15 10:21:28,895 autoreload: File /venv/lib/python3.11/site-packages/yaml/events.py first seen with mtime 1713121064.7750132
[DEBUG] 2024-04-15 10:21:28,896 autoreload: File /venv/lib/python3.11/site-packages/h2/stream.py first seen with mtime 1713121065.0650253
[DEBUG] 2024-04-15 10:21:28,896 autoreload: File /venv/lib/python3.11/site-packages/requests/__version__.py first seen with mtime 1713121065.2150316
[DEBUG] 2024-04-15 10:21:28,896 autoreload: File /usr/local/lib/python3.11/types.py first seen with mtime 1712191323.0
[DEBUG] 2024-04-15 10:21:28,897 autoreload: File /venv/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1713121065.605048
[DEBUG] 2024-04-15 10:21:28,897 autoreload: File /venv/lib/python3.11/site-packages/django/http/request.py first seen with mtime 1713121066.1950724
[DEBUG] 2024-04-15 10:21:28,897 autoreload: File /venv/lib/python3.11/site-packages/sqlparse/filters/__init__.py first seen with mtime 1713121064.6850095
[DEBUG] 2024-04-15 10:21:28,897 autoreload: File /venv/lib/python3.11/site-packages/django/template/engine.py first seen with mtime 1713121066.2050729
